centro_codigo,centro_nombre,centro_tipo_codigo,centro_tipo_desc_abreviada,centro_tipo_descripcion,centro_titularidad,centro_titular,nif_titular,nif_centro,dat_codigo,dat_nombre,direccion_via_tipo,direccion_via_nombre,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,distrito_codigo,distrito_nombre,contacto_telefono1,contacto_telefono2,contacto_telefono3,contacto_telefono4,contacto_fax,contacto_web,contacto_email1,contacto_email2,direccion_coor_x,direccion_coor_y,situación,fecha_constitución,lon,lat
28009641,SANTA MARIA DEL PILAR,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,FUNDACION EDUCACION MARIANISTA DOMINGO LAZARO,****0300*,,5,Madrid-Capital,CALLE,de los Reyes Magos,3,28009.0,79,Madrid,3.0,Retiro,915738007,,,,,http://www.smpilar.es,cc.santamariadelpilar.madrid@educa.madrid.org,colegio@santamariadelpilar.es,442800.0,4473716.0,ALTA,1971-05-10,-3.674173183152635,40.412099214157955
28009653,SANTA MARIA DE LOS PINOS,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"SANTA MARIA DE LOS PINOS, S.L.",****1128*,,5,Madrid-Capital,CALLE,de Angelillo,9,28018.0,79,Madrid,13.0,Puente de Vallecas,917783490,640703191,,,,http://www.colegiosantamariadelospinos.es/,cc.pinos.madrid@educa.madrid.org,colepinos@gmail.com,445276.0,4470310.0,ALTA,1969-07-14,-3.6446994990024666,40.38158235370144
28009677,SANTA MARIA DEL VALLE CEP,73,CPR PRI-SEC,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,PRIVADO,"CENTRO DE EDUCACION PERSONALIZADA (C.E.P.), S.L.",****1543*,,5,Madrid-Capital,CALLE,de Vitruvio,14,28006.0,79,Madrid,5.0,Chamartín,915612093,,,,,http://www.colegiosantamariadelvalle.es,direccionvitruvio@santamariadelvalle.es,secretariavitruvio@santamariadelvalle.es,441705.0,4477223.0,ALTA,1979-06-28,-3.687399831111975,40.443616003554936
28009781,COLEGIO ESCUELAS SANTISIMO SACRAMENTO,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,RELIGIOSAS HIJAS DE MARIA AUXILIADORA,****0173*,,5,Madrid-Capital,CALLE,de María Auxiliadora,9,28040.0,79,Madrid,9.0,Moncloa-Aravaca,914598763,,,,913110735,http://www.essacramentosalesianas.es/,cc.santisimosacramento.madrid@educa.madrid.org,titulardehesa@salesianas.org,439343.0,4478815.0,ALTA,1957-09-25,-3.715401986383,40.45778840686757
28009793,SANTISIMO SACRAMENTO,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,MISIONERAS STMO.SACRAMENTO Y MARIA INMACULADA,****0032*,,5,Madrid-Capital,CALLE,de Arturo Soria,208,28043.0,79,Madrid,15.0,Ciudad Lineal,914135938,,,,915100216,https://colegiosantisimosacramento.com,cc.ssacramento.madrid@educa.madrid.org,secretaria@ssacramento.org,443922.0,4479111.0,ALTA,1954-03-08,-3.661425959499537,40.46077652907688
28009801,SANTO ANGEL DE LA GUARDA,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,HNAS. DEL SANTO ANGEL DE LA GUARDA,****0737*,,5,Madrid-Capital,CALLE,de Villuercas,4,28053.0,79,Madrid,13.0,Puente de Vallecas,917855661,,,,915074266,http://www.educa.madrid.org/cc.sangelguarda.madrid,cc.sangelguarda.madrid@educa.madrid.org,saguardamad@planalfa.es,443355.0,4469494.0,ALTA,1969-07-14,-3.66725670590698,40.37410295882051
28009823,SANTO ANGEL DE LA GUARDA,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"COLEGIO SANTO ANGEL DE LA GUARDA, S.L. UNIPERSONAL",****8963*,,5,Madrid-Capital,CALLE,de Alcalá,587,28022.0,79,Madrid,20.0,San Blas-Canillejas,917416154,,,,917423505,http://www.colegiosantoangelmadrid.es,cc.santoangel.madrid@educa.madrid.org,secretaria@colegiosantoangelmadrid.com,447912.0,4477405.0,ALTA,1967-06-17,-3.614227616208917,40.44566759685854
28009884,TEIDE IV,58,CPR FPE,CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PRIVADO CONCERTADO,SOCIEDAD COOPERATIVA MADRILEÑA TEIDE-HEASE,****1772*,,5,Madrid-Capital,CALLE,de Alcalá,339,28027.0,79,Madrid,15.0,Ciudad Lineal,914087311,,,,,http://www.educa.madrid.org/cc.teideiv.madrid,cc.teideiv.madrid@educa.madrid.org,direccion@teideformacion.com,445039.0,4476063.0,ALTA,1975-10-13,-3.6479882685454634,40.433393171750936
28009963,VIRGEN DE BEGOÑA,4,CPR INF,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO CONCERTADO,CARMELITAS ORDEN DEL CARMEN PROVINCIA BETICA,****0811*,,5,Madrid-Capital,CALLE,de Ángel Múgica,48,28034.0,79,Madrid,8.0,Fuencarral-El Pardo,917291840,655907334,,,917291840,,cc.virgendebegona.madrid@educa.madrid.org,eivb@planalfa.es,441648.0,4482042.0,ALTA,1972-06-15,-3.6885150675167186,40.48702360439287
28010060,VIRGEN DEL PILAR,15,CPR INF-PRI,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,COMPAÑÍA DE MARIA,****0935*,,5,Madrid-Capital,CALLE,de Melchor Fernández Almagro,70,28029.0,79,Madrid,8.0,Fuencarral-El Pardo,917390277,,,,917319621,http://www.compañiamariamadrid.com,cc.virgendelpilar.madrid@educa.madrid.org,vpilar@planalfa.es,439952.0,4480837.0,ALTA,1966-08-22,-3.708411191597639,40.476047587140066
28010291,COLEGIO A LA PAR,21,CPR EE,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,FUNDACION CARMEN PARDO VALCARCE,****7101*,****0217*,5,Madrid-Capital,CALLE,de Monasterio de Las Huelgas,15,28049.0,79,Madrid,8.0,Fuencarral-El Pardo,917355790,917355790,,,917355799,,cc.alapar.madrid@educa.madrid.org,secretaria.colegio@alapar.org,440043.0,4483742.0,ALTA,1958-07-30,-3.707612522227326,40.502223420814424
28010357,PORTUGAL,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8388*,5,Madrid-Capital,CALLE,de Juan Álvarez Mendizábal,20,28008.0,79,Madrid,9.0,Moncloa-Aravaca,915417330,,,,915417330,http://www.educa.madrid.org/cp.portugal.madrid,cp.portugal.madrid@educa.madrid.org,,439373.0,4475171.0,ALTA,1975-09-03,-3.7147004390679967,40.42496394648655
28010394,TOMAS BRETON,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8757*,5,Madrid-Capital,CALLE,de Alejandro Dumas,4,28005.0,79,Madrid,2.0,Arganzuela,913642214,,,,913667387,http://www.educa.madrid.org/cp.tomasbreton.madrid,cp.tomasbreton.madrid@educa.madrid.org,,439236.0,4472527.0,ALTA,1975-09-03,-3.716062813606419,40.40113560312566
28010412,AMADOR DE LOS RIOS,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8618*,5,Madrid-Capital,PASEO,del Marqués de Zafra,16,28028.0,79,Madrid,4.0,Salamanca,917252610,,,,917261891,http://www.educa.madrid.org/cp.amadordelosrios.madrid,cp.amadordelosrios.madrid@educa.madrid.org,,443458.0,4475271.0,ALTA,1975-09-03,-3.6665565761267014,40.42615244822491
28010424,ARAVACA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8422*,5,Madrid-Capital,CALLE,del Estudio,6,28023.0,79,Madrid,9.0,Moncloa-Aravaca,913078119,913071832,,,913071832,http://www.educa.madrid.org/cp.aravaca.madrid,cp.aravaca.madrid@educa.madrid.org,,433396.0,4479184.0,ALTA,1975-09-03,-3.7855749544916266,40.46065709774486
28010436,ASUNCION CUESTABLANCA,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,RELIGIOSAS DE LA ASUNCION,****0839*,,5,Madrid-Capital,CALLE,Asunción Cuestablanca,11,28050.0,79,Madrid,16.0,Hortaleza,913020549,,,,,http://www.educa.madrid.org/cc.asuncioncuestablanca.madrid,cc.asuncioncuestablanca.madrid@educa.madrid.org,dirgeneral@cuestablanca.es,444588.0,4484169.0,ALTA,1948-01-09,-3.654013246526233,40.50638599941825
28010448,SANTA RAFAELA MARIA,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,FUNDACION EDUCATIVA ACI,****2192*,****0696*,5,Madrid-Capital,CALLE,de Santa Rafaela María del Sagrado Corazón,112,28053.0,79,Madrid,13.0,Puente de Vallecas,917858014,,,,,http://www.educa.madrid.org/cc.santarafaelamaria.madrid,cc.santarafaelamaria.madrid@educa.madrid.org,direccion@colegiosantarafaelamaria.com,442840.0,4470003.0,ALTA,1964-08-29,-3.673368463441971,40.37865317207376
28010461,CARLOS V,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8477*,5,Madrid-Capital,CALLE,de la Virgen del Val,3,28027.0,79,Madrid,15.0,Ciudad Lineal,914041481,913265765,,,914052705,http://www.educa.madrid.org/cp.carlosquinto.madrid,cp.carlosquinto.madrid@educa.madrid.org,,444496.0,4476480.0,ALTA,1900-01-01,-3.654426246046073,40.43711367190468
28010473,CARMEN CABEZUELO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8518*,5,Madrid-Capital,CALLE,de Cangas de Onís,7,28037.0,79,Madrid,20.0,San Blas-Canillejas,913040117,,,,,http://www.educa.madrid.org/cp.carmencabezuelo.madrid,cp.carmencabezuelo.madrid@educa.madrid.org,,446659.0,4475687.0,ALTA,1900-01-01,-3.6288580785747486,40.43011141618169
28010497,CONCEPCION ARENAL,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8283*,5,Madrid-Capital,CALLE,de Antonio López,1,28019.0,79,Madrid,11.0,Carabanchel,915652702,628470651,,,915650097,http://www.educa.madrid.org/cp.concepcionarenal.madrid,cp.concepcionarenal.madrid@educa.madrid.org,,439322.0,4472133.0,ALTA,1975-09-03,-3.7150118845109734,40.39759253477538
28010503,DOCTOR CONDE ARRUGA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8339*,5,Madrid-Capital,CALLE,de Hacienda de Pavones,105,28030.0,79,Madrid,14.0,Moratalaz,917732393,917732393,,,917737286,http://www.educa.madrid.org/cp.condearruga.madrid,cp.condearruga.madrid@educa.madrid.org,,445385.0,4472787.0,ALTA,1978-03-02,-3.643627877397978,40.40390385761103
28010527,COSTA RICA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8337*,5,Madrid-Capital,CALLE,de Camarena,247,28047.0,79,Madrid,10.0,Latina,917171601,,,,917174500,http://www.educa.madrid.org/cp.costarica.madrid,cp.costarica.madrid@educa.madrid.org,,435835.0,4470818.0,ALTA,1974-07-20,-3.7559658959088273,40.38548511408323
28010539,CUBA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8475*,5,Madrid-Capital,CALLE,de Tembleque,58,28024.0,79,Madrid,10.0,Latina,915187564,,,,915180170,http://www.educa.madrid.org/cp.cuba.madrid,cp.cuba.madrid@educa.madrid.org,,435361.0,4471896.0,ALTA,1975-05-10,-3.7616593053187426,40.395159524609966
28010540,DIVINO MAESTRO,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,MISIONERAS DEL DIVINO MAESTRO,****0078*,,5,Madrid-Capital,PASEO,de Extremadura,165,28011.0,79,Madrid,10.0,Latina,914649481,914632304,,,,http://www.educa.madrid.org/cc.divinomaestro.madrid,cc.divinomaestro.madrid@educa.madrid.org,direccion@divinomaestromadrid.com,436919.0,4473300.0,ALTA,1988-05-26,-3.7434415701376658,40.40792680166692
28010552,DOCTOR FEDERICO RUBIO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8594*,5,Madrid-Capital,AVDA,del Doctor Federico Rubio y Galí,53,28039.0,79,Madrid,6.0,Tetuán,914502091,,,,914595006,http://www.educa.madrid.org/cp.federicorubio.madrid,cp.federicorubio.madrid@educa.madrid.org,,439684.0,4478216.0,ALTA,1900-01-01,-3.7113235439181684,40.45241719725586
28010576,ERMITA DEL SANTO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8725*,5,Madrid-Capital,PASEO,de la Ermita del Santo,18,28011.0,79,Madrid,10.0,Latina,914642590,,,,914642590,http://www.educa.madrid.org/cp.ermitadelsanto.madrid,cp.ermitadelsanto.madrid@educa.madrid.org,,438617.0,4473620.0,ALTA,1900-01-01,-3.7234621818025815,40.41093643737315
28010591,FELIPE II,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8452*,5,Madrid-Capital,CALLE,Vía Límite,12,28029.0,79,Madrid,6.0,Tetuán,913157353,,,,917339393,www.educa2.madrid.org/web/colegio_Felipe_2,cp.felipesegundo.madrid@educa.madrid.org,,440902.0,4480508.0,ALTA,1980-12-23,-3.6971737851957616,40.47315197140602
28010606,FERNANDEZ MORATIN,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8347*,5,Madrid-Capital,AVDA,de Valladolid,2,28008.0,79,Madrid,9.0,Moncloa-Aravaca,915479787,636284390,915420705,,915596791,http://www.educa.madrid.org/cp.fernandezmoratin.madrid,cp.fernandezmoratin.madrid@educa.madrid.org,cp.fernandezmoratin.madrid@educa.madrid.org,438325.0,4475375.0,ALTA,1900-01-01,-3.727073623980782,40.42672463427495
28010618,FERNANDO EL CATOLICO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8790*,5,Madrid-Capital,CALLE,de Fernando el Católico,16,28015.0,79,Madrid,7.0,Chamberí,914442902,,,,914469251,http://www.educa.madrid.org/cp.fernandoelcatolico.madrid,cp.fernandoelcatolico.madrid@educa.madrid.org,,439825.0,4476188.0,ALTA,1900-01-01,-3.7094687047822004,40.434158344724544
28010643,FRANCISCO DE LUIS,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8504*,5,Madrid-Capital,CALLE,del Corregidor Rodrigo Rodríguez,5,28030.0,79,Madrid,14.0,Moratalaz,914394600,,,,913284275,http://www.educa.madrid.org/cp.franciscodeluis.madrid,cp.franciscodeluis.madrid@educa.madrid.org,,443974.0,4473346.0,ALTA,1975-09-03,-3.6603044335998125,40.40884589615417
28010655,GARCIA MORENTE,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8596*,5,Madrid-Capital,RONDA,Sur,229,28053.0,79,Madrid,13.0,Puente de Vallecas,917852016,626207893,,,917856013,http://www.educa.madrid.org/cp.garciamorente.madrid,cp.garciamorente.madrid@educa.madrid.org,cp.garciamorente.madrid@educa.madrid.org,443508.0,4469415.0,ALTA,1900-01-01,-3.665447538027273,40.3734016628866
28010679,PI I MARGALL,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8385*,5,Madrid-Capital,PLAZA,del Dos de Mayo,2,28004.0,79,Madrid,1.0,Centro,915323420,915231075,,,915231075,http://www.educa.madrid.org/cp.piimargall.madrid,cp.piimargall.madrid@educa.madrid.org,,440232.0,4475368.0,ALTA,1900-01-01,-3.7045933814706724,40.42680076448406
28010680,FRANCISCO DE GOYA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8467*,5,Madrid-Capital,CALLE,de Antillón,23,28011.0,79,Madrid,10.0,Latina,914637472,,,,914633270,http://www.educa.madrid.org/cp.goya.madrid,cp.goya.madrid@educa.madrid.org,,438257.0,4473640.0,ALTA,1900-01-01,-3.7277067715545447,40.41108998084197
28010710,ISABEL LA CATOLICA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8356*,5,Madrid-Capital,CALLE,de Barceló,2,28004.0,79,Madrid,1.0,Centro,915217840,669482017,,,915229393,http://www.educa.madrid.org/cp.isabellacatolica.madrid,cp.isabellacatolica.madrid@educa.madrid.org,,440656.0,4475350.0,ALTA,1900-01-01,-3.699593602085169,40.42666896538607
28010722,JOAQUIN COSTA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8360*,5,Madrid-Capital,PASEO,de Pontones,8,28005.0,79,Madrid,2.0,Arganzuela,913653632,,,,,http://www.educa.madrid.org/cp.joaquincosta.madrid,cp.joaquincosta.madrid@educa.madrid.org,,439367.0,4473018.0,ALTA,1974-10-02,-3.7145659523535035,40.40556831169255
28010746,JOSE CALVO SOTELO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8363*,5,Madrid-Capital,AVDA,de la Ciudad de Barcelona,83,28007.0,79,Madrid,3.0,Retiro,914337125,,,,914336781,http://www.educa.madrid.org/cp.calvosotelo.madrid,cp.calvosotelo.madrid@educa.madrid.org,,442834.0,4472476.0,ALTA,1900-01-01,-3.6736610935780956,40.400930955338055
28010761,LEGADO CRESPO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8160*,5,Madrid-Capital,PASEO,de las Acacias,2,28005.0,79,Madrid,2.0,Arganzuela,915286325,,,,915286325,http://www.educa.madrid.org/cp.legadocrespo.madrid,cp.legadocrespo.madrid@educa.madrid.org,angeles.agudoperez@educa.madrid.org,440270.0,4472927.0,ALTA,1980-12-23,-3.7039162344955305,40.404813813265456
28010771,LEPANTO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8432*,5,Madrid-Capital,CALLE,de Valderrey,9,28035.0,79,Madrid,9.0,Moncloa-Aravaca,913160937,,,,913738204,http://www.educa.madrid.org/cp.lepanto.madrid,cp.lepanto.madrid@educa.madrid.org,,438875.0,4480002.0,ALTA,1975-09-03,-3.7210355984025814,40.468447044737296
28010783,LOPE DE VEGA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8814*,5,Madrid-Capital,CALLE,de Inglaterra,8,28019.0,79,Madrid,11.0,Carabanchel,914710955,,,,914721124,http://www.educa.madrid.org/cp.lopedevega.madrid,cp.lopedevega.madrid@educa.madrid.org,cp.lopedevega.madrid@educa.madrid.org,438619.0,4471813.0,ALTA,1900-01-01,-3.723264362234828,40.39465830757801
28010795,MANUEL BARTOLOME COSSIO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8468*,5,Madrid-Capital,CALLE,de José de Cadalso,19,28044.0,79,Madrid,10.0,Latina,917064098,917067408,,,917064098,http://www.educa.madrid.org/cp.bartolomecossio.madrid,cp.bartolomecossio.madrid@educa.madrid.org,,434507.0,4470380.0,ALTA,1984-02-03,-3.771565497621901,40.381436106166305
28010801,MANUEL SAINZ DE VICUÑA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8103*,5,Madrid-Capital,CALLE,del Camino de los Vinateros,104,28030.0,79,Madrid,14.0,Moratalaz,914391349,,,,913285625,http://www.educa.madrid.org/cp.sainzdevicuna.madrid,cp.sainzdevicuna.madrid@educa.madrid.org,,444844.0,4473386.0,ALTA,1900-01-01,-3.650054991039591,40.409264338046015
28010813,MARCELO USERA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8818*,5,Madrid-Capital,CALLE,de Perales de Tajuña,1,28026.0,79,Madrid,12.0,Usera,914753495,,,,917923840,http://www.educa.madrid.org/cp.marcelousera.madrid,cp.marcelousera.madrid@educa.madrid.org,,440622.0,4470964.0,ALTA,1979-07-26,-3.699585166114668,40.38715528389291
28010849,MIGUEL BLASCO VILATELA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8183*,5,Madrid-Capital,CALLE,de los Hermanos García Noblejas,70,28017.0,79,Madrid,15.0,Ciudad Lineal,913043999,,,,,http://www.educa.madrid.org/cp.blascovilatela.madrid,cp.blascovilatela.madrid@educa.madrid.org,,446370.0,4475599.0,ALTA,1900-01-01,-3.6322575929250647,40.42930007860914
28010850,MIGUEL DE UNAMUNO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8478*,5,Madrid-Capital,CALLE,de Alicante,5,28045.0,79,Madrid,2.0,Arganzuela,915282554,914678620,,,915282554,http://www.educa.madrid.org/cp.unamuno.madrid,cp.unamuno.madrid@educa.madrid.org,miguel16@centros2.pntic.mec.es,441145.0,4471753.0,ALTA,1975-09-03,-3.693496574977537,40.39430012774937
28010862,MANUEL NUÑEZ DE ARENAS,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8061*,5,Madrid-Capital,CALLE,de Martos,120,28053.0,79,Madrid,13.0,Puente de Vallecas,917855972,680470648,,,,http://www.educa.madrid.org/cp.nunezdearenas.madrid,cp.nunezdearenas.madrid@educa.madrid.org,,443775.0,4469699.0,ALTA,1989-06-07,-3.6623276616289075,40.37597816336493
28010874,ANTONIO MORENO ROSALES,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8667*,5,Madrid-Capital,CALLE,del Olmo,4,28012.0,79,Madrid,1.0,Centro,915390646,680694982,,,,https://www.educa2.madrid.org/web/centro.cp.antoniomorenoro.madrid,cp.antoniomorenoro.madrid@educa.madrid.org,,440498.0,4473664.0,ALTA,1973-09-11,-3.7012983646707056,40.41146939581195
28010886,NUESTRA SEÑORA DE LA ALMUDENA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8174*,5,Madrid-Capital,CALLE,de Lope de Rueda,48,28009.0,79,Madrid,3.0,Retiro,915735899,915735899,,,915743106,http://www.educa.madrid.org/cp.almudena.madrid,cp.almudena.madrid@educa.madrid.org,cpalmudena@hotmail.com,442490.0,4474481.0,ALTA,1900-01-01,-3.677895838263585,40.41896937262468
28010898,LEOPOLDO ALAS,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8371*,5,Madrid-Capital,CALLE,de Pedrezuela,18,28017.0,79,Madrid,15.0,Ciudad Lineal,914033755,,,,914042281,https://site.educa.madrid.org/cp.leopoldoalas.madrid/,cp.leopoldoalas.madrid@educa.madrid.org,,444575.0,4475494.0,ALTA,1900-01-01,-3.6534088617360596,40.42823652015644
28010916,PALACIO VALDES,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8643*,5,Madrid-Capital,PASEO,del Prado,38,28014.0,79,Madrid,1.0,Centro,914203370,913695034,913691359,,914203370,http://www.educa.madrid.org/cp.palaciovaldes.madrid,cp.palaciovaldes.madrid@educa.madrid.org,,441206.0,4473557.0,ALTA,1973-09-11,-3.6929444789392063,40.41055579613084
28010928,REPUBLICA DE PANAMA Nº 1,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8642*,5,Madrid-Capital,CALLE,de los Peones,s/n,28037.0,79,Madrid,20.0,San Blas-Canillejas,917754199,917754199,,,,http://www.educa.madrid.org/cp.panama.madrid,cp.panama.madrid@educa.madrid.org,,447662.0,4475244.0,ALTA,1978-10-14,-3.6169975011326776,40.42618431439894
28010931,PATRIARCA OBISPO EIJO GARAY,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8037*,5,Madrid-Capital,CALLE,de López de Hoyos,40,28006.0,79,Madrid,5.0,Chamartín,917450282,626875157,,,917451152,http://www.educa.madrid.org/cp.eijogaray.madrid,cp.eijogaray.madrid@educa.madrid.org,cp.eijogaray.madrid@educa.madrid.org,442199.0,4476774.0,ALTA,1900-01-01,-3.6815342498772763,40.43960568783651
28010941,RAMON GOMEZ DE LA SERNA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8601*,5,Madrid-Capital,CALLE,de Godella,170,28021.0,79,Madrid,17.0,Villaverde,917972522,,,,915053446,http://www.educa.madrid.org/cp.gomezdelaserna.madrid,cp.gomezdelaserna.madrid@educa.madrid.org,,441415.0,4465714.0,ALTA,1900-01-01,-3.689760522977814,40.33991637894503
